Path,Object_name,Object_id,Category,EV_offset,EV_idx,Lux,Shutter_speed,ISO,F-Number,Num_objects
87_backpack/1000/8/16_0_2.jpg,87_backpack,87,backpack,8,3,1000,15,100,11,3
87_backpack/1000/8/16_2_0.jpg,87_backpack,87,backpack,8,3,1000,15,400,22,3
87_backpack/1000/8/15_0_3.jpg,87_backpack,87,backpack,8,3,1000,8,100,8,3
87_backpack/1000/8/15_1_2.jpg,87_backpack,87,backpack,8,3,1000,8,200,11,3
87_backpack/1000/8/15_3_0.jpg,87_backpack,87,backpack,8,3,1000,8,800,22,3
87_backpack/1000/8/14_1_3.jpg,87_backpack,87,backpack,8,3,1000,4,200,8,3
87_backpack/1000/8/14_2_2.jpg,87_backpack,87,backpack,8,3,1000,4,400,11,3
87_backpack/1000/8/14_4_0.jpg,87_backpack,87,backpack,8,3,1000,4,1600,22,3
87_backpack/1000/8/13_3_2.jpg,87_backpack,87,backpack,8,3,1000,2,800,11,3
87_backpack/1000/8/13_4_1.jpg,87_backpack,87,backpack,8,3,1000,2,1600,16,3
87_backpack/1000/8/12_2_4.jpg,87_backpack,87,backpack,8,3,1000,1,400,5.6,3
87_backpack/1000/8/12_4_2.jpg,87_backpack,87,backpack,8,3,1000,1,1600,11,3
87_backpack/1000/8/12_5_1.jpg,87_backpack,87,backpack,8,3,1000,1,3200,16,3
87_backpack/1000/8/12_6_0.jpg,87_backpack,87,backpack,8,3,1000,1,6400,22,3
87_backpack/1000/8/11_4_3.jpg,87_backpack,87,backpack,8,3,1000,0.5,1600,8,3
87_backpack/1000/8/11_5_2.jpg,87_backpack,87,backpack,8,3,1000,0.5,3200,11,3
87_backpack/1000_auto.jpg,87_backpack,87,backpack,auto,-1,1000,1/60,500,5,3
88_water_bottle/10/-4/6_2_4.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/60,400,5.6,5
88_water_bottle/10/-4/10_2_0.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/4,400,22,5
88_water_bottle/10/-4/7_1_4.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/30,200,5.6,5
88_water_bottle/10/-4/7_3_2.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/30,800,11,5
88_water_bottle/10/-4/7_4_1.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/30,1600,16,5
88_water_bottle/10/-4/7_5_0.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/30,3200,22,5
88_water_bottle/10/-4/4_5_3.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/250,3200,8,5
88_water_bottle/10/-4/4_6_2.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/250,6400,11,5
88_water_bottle/10/-4/8_0_4.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/15,100,5.6,5
88_water_bottle/10/-4/8_1_3.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/15,200,8,5
88_water_bottle/10/-4/8_2_2.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/15,400,11,5
88_water_bottle/10/-4/8_3_1.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/15,800,16,5
88_water_bottle/10/-4/8_4_0.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/15,1600,22,5
88_water_bottle/10/-4/5_5_2.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/125,3200,11,5
88_water_bottle/10/-4/2_6_4.jpg,88_water_bottle,88,water_bottle,-4,9,10,1/1000,6400,5.6,5
88_water_bottle/10/-4/11_0_1.jpg,88_water_bottle,88,water_bottle,-4,9,10,0.5,100,16,5
88_water_bottle/10/-3/9_0_4.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/8,100,5.6,5
88_water_bottle/10/-3/9_2_2.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/8,400,11,5
88_water_bottle/10/-3/9_3_1.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/8,800,16,5
88_water_bottle/10/-3/9_4_0.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/8,1600,22,5
88_water_bottle/10/-3/6_3_4.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/60,800,5.6,5
88_water_bottle/10/-3/6_4_3.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/60,1600,8,5
88_water_bottle/10/-3/6_5_2.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/60,3200,11,5
88_water_bottle/10/-3/6_6_1.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/60,6400,16,5
88_water_bottle/10/-3/10_1_2.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/4,200,11,5
88_water_bottle/10/-3/10_2_1.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/4,400,16,5
88_water_bottle/10/-3/7_2_4.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/30,400,5.6,5
88_water_bottle/10/-3/7_3_3.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/30,800,8,5
88_water_bottle/10/-3/7_4_2.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/30,1600,11,5
88_water_bottle/10/-3/7_5_1.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/30,3200,16,5
88_water_bottle/10/-3/7_6_0.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/30,6400,22,5
88_water_bottle/10/-3/4_5_4.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/250,3200,5.6,5
88_water_bottle/10/-3/8_1_4.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/15,200,5.6,5
88_water_bottle/10/-3/5_5_3.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/125,3200,8,5
88_water_bottle/10/-3/5_6_2.jpg,88_water_bottle,88,water_bottle,-3,8,10,1/125,6400,11,5
88_water_bottle/10/-3/13_0_0.jpg,88_water_bottle,88,water_bottle,-3,8,10,2,100,22,5
88_water_bottle/10/-3/12_0_1.jpg,88_water_bottle,88,water_bottle,-3,8,10,1,100,16,5
88_water_bottle/10/-3/12_1_0.jpg,88_water_bottle,88,water_bottle,-3,8,10,1,200,22,5
88_water_bottle/10/-3/11_0_2.jpg,88_water_bottle,88,water_bottle,-3,8,10,0.5,100,11,5
88_water_bottle/10/-3/11_1_1.jpg,88_water_bottle,88,water_bottle,-3,8,10,0.5,200,16,5
88_water_bottle/10/-2/9_2_3.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/8,400,8,5
88_water_bottle/10/-2/9_3_2.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/8,800,11,5
88_water_bottle/10/-2/9_4_1.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/8,1600,16,5
88_water_bottle/10/-2/6_4_4.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/60,1600,5.6,5
88_water_bottle/10/-2/6_5_3.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/60,3200,8,5
88_water_bottle/10/-2/10_0_4.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/4,100,5.6,5
88_water_bottle/10/-2/10_1_3.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/4,200,8,5
88_water_bottle/10/-2/7_5_2.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/30,3200,11,5
88_water_bottle/10/-2/4_6_4.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/250,6400,5.6,5
88_water_bottle/10/-2/8_2_4.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/15,400,5.6,5
88_water_bottle/10/-2/5_5_4.jpg,88_water_bottle,88,water_bottle,-2,7,10,1/125,3200,5.6,5
88_water_bottle/10/-2/13_0_1.jpg,88_water_bottle,88,water_bottle,-2,7,10,2,100,16,5
88_water_bottle/10/-2/13_1_0.jpg,88_water_bottle,88,water_bottle,-2,7,10,2,200,22,5
88_water_bottle/10/-2/12_0_2.jpg,88_water_bottle,88,water_bottle,-2,7,10,1,100,11,5
88_water_bottle/10/-2/11_0_3.jpg,88_water_bottle,88,water_bottle,-2,7,10,0.5,100,8,5
88_water_bottle/10/-2/11_2_1.jpg,88_water_bottle,88,water_bottle,-2,7,10,0.5,400,16,5
88_water_bottle/10/-2/11_3_0.jpg,88_water_bottle,88,water_bottle,-2,7,10,0.5,800,22,5
88_water_bottle/10/-1/9_2_4.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/8,400,5.6,5
88_water_bottle/10/-1/9_3_3.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/8,800,8,5
88_water_bottle/10/-1/9_4_2.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/8,1600,11,5
88_water_bottle/10/-1/9_6_0.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/8,6400,22,5
88_water_bottle/10/-1/6_6_3.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/60,6400,8,5
88_water_bottle/10/-1/10_2_3.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/4,400,8,5
88_water_bottle/10/-1/10_4_1.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/4,1600,16,5
88_water_bottle/10/-1/10_5_0.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/4,3200,22,5
88_water_bottle/10/-1/7_5_3.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/30,3200,8,5
88_water_bottle/10/-1/8_3_4.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/15,800,5.6,5
88_water_bottle/10/-1/8_4_3.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/15,1600,8,5
88_water_bottle/10/-1/8_5_2.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/15,3200,11,5
88_water_bottle/10/-1/8_6_1.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/15,6400,16,5
88_water_bottle/10/-1/5_6_4.jpg,88_water_bottle,88,water_bottle,-1,6,10,1/125,6400,5.6,5
88_water_bottle/10/-1/15_0_0.jpg,88_water_bottle,88,water_bottle,-1,6,10,8,100,22,5
88_water_bottle/10/-1/13_1_1.jpg,88_water_bottle,88,water_bottle,-1,6,10,2,200,16,5
88_water_bottle/10/-1/12_1_2.jpg,88_water_bottle,88,water_bottle,-1,6,10,1,200,11,5
88_water_bottle/10/-1/11_0_4.jpg,88_water_bottle,88,water_bottle,-1,6,10,0.5,100,5.6,5
88_water_bottle/10/-1/11_2_2.jpg,88_water_bottle,88,water_bottle,-1,6,10,0.5,400,11,5
88_water_bottle/10/-1/11_3_1.jpg,88_water_bottle,88,water_bottle,-1,6,10,0.5,800,16,5
88_water_bottle/10/0/10_5_1.jpg,88_water_bottle,88,water_bottle,0,5,10,1/4,3200,16,5
88_water_bottle/10/0/10_6_0.jpg,88_water_bottle,88,water_bottle,0,5,10,1/4,6400,22,5
88_water_bottle/10/0/7_6_3.jpg,88_water_bottle,88,water_bottle,0,5,10,1/30,6400,8,5
88_water_bottle/10/0/14_1_1.jpg,88_water_bottle,88,water_bottle,0,5,10,4,200,16,5
88_water_bottle/10/0/13_1_2.jpg,88_water_bottle,88,water_bottle,0,5,10,2,200,11,5
88_water_bottle/10/0/13_2_1.jpg,88_water_bottle,88,water_bottle,0,5,10,2,400,16,5
88_water_bottle/10/0/13_3_0.jpg,88_water_bottle,88,water_bottle,0,5,10,2,800,22,5
88_water_bottle/10/0/12_0_4.jpg,88_water_bottle,88,water_bottle,0,5,10,1,100,5.6,5
88_water_bottle/10/0/12_2_2.jpg,88_water_bottle,88,water_bottle,0,5,10,1,400,11,5
88_water_bottle/10/0/12_4_0.jpg,88_water_bottle,88,water_bottle,0,5,10,1,1600,22,5
88_water_bottle/10/0/11_1_4.jpg,88_water_bottle,88,water_bottle,0,5,10,0.5,200,5.6,5
88_water_bottle/10/0/11_3_2.jpg,88_water_bottle,88,water_bottle,0,5,10,0.5,800,11,5
88_water_bottle/10/0/11_4_1.jpg,88_water_bottle,88,water_bottle,0,5,10,0.5,1600,16,5
88_water_bottle/10/0/11_5_0.jpg,88_water_bottle,88,water_bottle,0,5,10,0.5,3200,22,5
88_water_bottle/10/1/9_4_4.jpg,88_water_bottle,88,water_bottle,1,4,10,1/8,1600,5.6,5
88_water_bottle/10/1/9_6_2.jpg,88_water_bottle,88,water_bottle,1,4,10,1/8,6400,11,5
88_water_bottle/10/1/10_3_4.jpg,88_water_bottle,88,water_bottle,1,4,10,1/4,800,5.6,5
88_water_bottle/10/1/10_4_3.jpg,88_water_bottle,88,water_bottle,1,4,10,1/4,1600,8,5
88_water_bottle/10/1/10_5_2.jpg,88_water_bottle,88,water_bottle,1,4,10,1/4,3200,11,5
88_water_bottle/10/1/8_5_4.jpg,88_water_bottle,88,water_bottle,1,4,10,1/15,3200,5.6,5
88_water_bottle/10/1/8_6_3.jpg,88_water_bottle,88,water_bottle,1,4,10,1/15,6400,8,5
88_water_bottle/10/1/16_0_1.jpg,88_water_bottle,88,water_bottle,1,4,10,15,100,16,5
88_water_bottle/10/1/16_1_0.jpg,88_water_bottle,88,water_bottle,1,4,10,15,200,22,5
88_water_bottle/10/1/14_2_1.jpg,88_water_bottle,88,water_bottle,1,4,10,4,400,16,5
88_water_bottle/10/1/14_3_0.jpg,88_water_bottle,88,water_bottle,1,4,10,4,800,22,5
88_water_bottle/10/1/13_3_1.jpg,88_water_bottle,88,water_bottle,1,4,10,2,800,16,5
88_water_bottle/10/1/13_4_0.jpg,88_water_bottle,88,water_bottle,1,4,10,2,1600,22,5
88_water_bottle/10/1/12_3_2.jpg,88_water_bottle,88,water_bottle,1,4,10,1,800,11,5
88_water_bottle/10/1/12_4_1.jpg,88_water_bottle,88,water_bottle,1,4,10,1,1600,16,5
88_water_bottle/10/1/12_5_0.jpg,88_water_bottle,88,water_bottle,1,4,10,1,3200,22,5
88_water_bottle/10/1/11_2_4.jpg,88_water_bottle,88,water_bottle,1,4,10,0.5,400,5.6,5
88_water_bottle/10/1/11_4_2.jpg,88_water_bottle,88,water_bottle,1,4,10,0.5,1600,11,5
88_water_bottle/10/1/11_6_0.jpg,88_water_bottle,88,water_bottle,1,4,10,0.5,6400,22,5
88_water_bottle/10/2/10_4_4.jpg,88_water_bottle,88,water_bottle,2,3,10,1/4,1600,5.6,5
88_water_bottle/10/2/10_5_3.jpg,88_water_bottle,88,water_bottle,2,3,10,1/4,3200,8,5
88_water_bottle/10/2/10_6_2.jpg,88_water_bottle,88,water_bottle,2,3,10,1/4,6400,11,5
88_water_bottle/10/2/17_0_1.jpg,88_water_bottle,88,water_bottle,2,3,10,30,100,16,5
88_water_bottle/10/2/15_0_3.jpg,88_water_bottle,88,water_bottle,2,3,10,8,100,8,5
88_water_bottle/10/2/15_2_1.jpg,88_water_bottle,88,water_bottle,2,3,10,8,400,16,5
88_water_bottle/10/2/14_0_4.jpg,88_water_bottle,88,water_bottle,2,3,10,4,100,5.6,5
88_water_bottle/10/2/14_2_2.jpg,88_water_bottle,88,water_bottle,2,3,10,4,400,11,5
88_water_bottle/10/2/14_3_1.jpg,88_water_bottle,88,water_bottle,2,3,10,4,800,16,5
88_water_bottle/10/2/13_3_2.jpg,88_water_bottle,88,water_bottle,2,3,10,2,800,11,5
88_water_bottle/10/2/13_4_1.jpg,88_water_bottle,88,water_bottle,2,3,10,2,1600,16,5
88_water_bottle/10/2/13_5_0.jpg,88_water_bottle,88,water_bottle,2,3,10,2,3200,22,5
88_water_bottle/10/2/12_2_4.jpg,88_water_bottle,88,water_bottle,2,3,10,1,400,5.6,5
88_water_bottle/10/2/12_3_3.jpg,88_water_bottle,88,water_bottle,2,3,10,1,800,8,5
88_water_bottle/10/2/12_5_1.jpg,88_water_bottle,88,water_bottle,2,3,10,1,3200,16,5
88_water_bottle/10/2/11_4_3.jpg,88_water_bottle,88,water_bottle,2,3,10,0.5,1600,8,5
88_water_bottle/10/2/11_5_2.jpg,88_water_bottle,88,water_bottle,2,3,10,0.5,3200,11,5
88_water_bottle/10/2/11_6_1.jpg,88_water_bottle,88,water_bottle,2,3,10,0.5,6400,16,5
88_water_bottle/10/3/9_6_4.jpg,88_water_bottle,88,water_bottle,3,2,10,1/8,6400,5.6,5
88_water_bottle/10/3/10_5_4.jpg,88_water_bottle,88,water_bottle,3,2,10,1/4,3200,5.6,5
88_water_bottle/10/3/10_6_3.jpg,88_water_bottle,88,water_bottle,3,2,10,1/4,6400,8,5
88_water_bottle/10/3/17_2_0.jpg,88_water_bottle,88,water_bottle,3,2,10,30,400,22,5
88_water_bottle/10/3/16_0_3.jpg,88_water_bottle,88,water_bottle,3,2,10,15,100,8,5
88_water_bottle/10/3/16_1_2.jpg,88_water_bottle,88,water_bottle,3,2,10,15,200,11,5
88_water_bottle/10/3/16_2_1.jpg,88_water_bottle,88,water_bottle,3,2,10,15,400,16,5
88_water_bottle/10/3/16_3_0.jpg,88_water_bottle,88,water_bottle,3,2,10,15,800,22,5
88_water_bottle/10/3/15_2_2.jpg,88_water_bottle,88,water_bottle,3,2,10,8,400,11,5
88_water_bottle/10/3/15_4_0.jpg,88_water_bottle,88,water_bottle,3,2,10,8,1600,22,5
88_water_bottle/10/3/14_3_2.jpg,88_water_bottle,88,water_bottle,3,2,10,4,800,11,5
88_water_bottle/10/3/13_3_3.jpg,88_water_bottle,88,water_bottle,3,2,10,2,800,8,5
88_water_bottle/10/3/13_4_2.jpg,88_water_bottle,88,water_bottle,3,2,10,2,1600,11,5
88_water_bottle/10/3/13_6_0.jpg,88_water_bottle,88,water_bottle,3,2,10,2,6400,22,5
88_water_bottle/10/3/12_4_3.jpg,88_water_bottle,88,water_bottle,3,2,10,1,1600,8,5
88_water_bottle/10/3/12_5_2.jpg,88_water_bottle,88,water_bottle,3,2,10,1,3200,11,5
88_water_bottle/10/3/12_6_1.jpg,88_water_bottle,88,water_bottle,3,2,10,1,6400,16,5
88_water_bottle/10/3/11_5_3.jpg,88_water_bottle,88,water_bottle,3,2,10,0.5,3200,8,5
88_water_bottle/10/3/11_6_2.jpg,88_water_bottle,88,water_bottle,3,2,10,0.5,6400,11,5
88_water_bottle/10/4/17_2_1.jpg,88_water_bottle,88,water_bottle,4,1,10,30,400,16,5
88_water_bottle/10/4/17_3_0.jpg,88_water_bottle,88,water_bottle,4,1,10,30,800,22,5
88_water_bottle/10/4/16_1_3.jpg,88_water_bottle,88,water_bottle,4,1,10,15,200,8,5
88_water_bottle/10/4/16_2_2.jpg,88_water_bottle,88,water_bottle,4,1,10,15,400,11,5
88_water_bottle/10/4/16_4_0.jpg,88_water_bottle,88,water_bottle,4,1,10,15,1600,22,5
88_water_bottle/10/4/15_5_0.jpg,88_water_bottle,88,water_bottle,4,1,10,8,3200,22,5
88_water_bottle/10/4/14_2_4.jpg,88_water_bottle,88,water_bottle,4,1,10,4,400,5.6,5
88_water_bottle/10/4/14_4_2.jpg,88_water_bottle,88,water_bottle,4,1,10,4,1600,11,5
88_water_bottle/10/4/14_6_0.jpg,88_water_bottle,88,water_bottle,4,1,10,4,6400,22,5
88_water_bottle/10/4/13_3_4.jpg,88_water_bottle,88,water_bottle,4,1,10,2,800,5.6,5
88_water_bottle/10/4/13_4_3.jpg,88_water_bottle,88,water_bottle,4,1,10,2,1600,8,5
88_water_bottle/10/4/13_5_2.jpg,88_water_bottle,88,water_bottle,4,1,10,2,3200,11,5
88_water_bottle/10/4/11_6_3.jpg,88_water_bottle,88,water_bottle,4,1,10,0.5,6400,8,5
88_water_bottle/10/5/11_6_4.jpg,88_water_bottle,88,water_bottle,5,0,10,0.5,6400,5.6,5
88_water_bottle/10_auto.jpg,88_water_bottle,88,water_bottle,auto,-1,10,1/30,3200,4.5,5
88_water_bottle/1000/-5/3_0_2.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/500,100,11,5
88_water_bottle/1000/-5/3_1_1.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/500,200,16,5
88_water_bottle/1000/-5/3_2_0.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/500,400,22,5
88_water_bottle/1000/-5/0_1_4.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/4000,200,5.6,5
88_water_bottle/1000/-5/0_4_1.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/4000,1600,16,5
88_water_bottle/1000/-5/4_0_1.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/250,100,16,5
88_water_bottle/1000/-5/1_3_1.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/2000,800,16,5
88_water_bottle/1000/-5/5_0_0.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/125,100,22,5
88_water_bottle/1000/-5/2_2_1.jpg,88_water_bottle,88,water_bottle,-5,16,1000,1/1000,400,16,5
88_water_bottle/1000/-4/3_1_2.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/500,200,11,5
88_water_bottle/1000/-4/3_2_1.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/500,400,16,5
88_water_bottle/1000/-4/3_3_0.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/500,800,22,5
88_water_bottle/1000/-4/0_3_3.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/4000,800,8,5
88_water_bottle/1000/-4/0_4_2.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/4000,1600,11,5
88_water_bottle/1000/-4/4_1_1.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/250,200,16,5
88_water_bottle/1000/-4/4_2_0.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/250,400,22,5
88_water_bottle/1000/-4/5_0_1.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/125,100,16,5
88_water_bottle/1000/-4/5_1_0.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/125,200,22,5
88_water_bottle/1000/-4/2_0_4.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/1000,100,5.6,5
88_water_bottle/1000/-4/2_2_2.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/1000,400,11,5
88_water_bottle/1000/-4/2_3_1.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/1000,800,16,5
88_water_bottle/1000/-4/2_4_0.jpg,88_water_bottle,88,water_bottle,-4,15,1000,1/1000,1600,22,5
88_water_bottle/1000/-3/6_0_1.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/60,100,16,5
88_water_bottle/1000/-3/6_1_0.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/60,200,22,5
88_water_bottle/1000/-3/3_3_1.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/500,800,16,5
88_water_bottle/1000/-3/0_3_4.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/4000,800,5.6,5
88_water_bottle/1000/-3/1_5_1.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/2000,3200,16,5
88_water_bottle/1000/-3/5_2_0.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/125,400,22,5
88_water_bottle/1000/-3/2_1_4.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/1000,200,5.6,5
88_water_bottle/1000/-3/2_4_1.jpg,88_water_bottle,88,water_bottle,-3,14,1000,1/1000,1600,16,5
88_water_bottle/1000/-2/6_1_1.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/60,200,16,5
88_water_bottle/1000/-2/6_2_0.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/60,400,22,5
88_water_bottle/1000/-2/3_2_3.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/500,400,8,5
88_water_bottle/1000/-2/3_3_2.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/500,800,11,5
88_water_bottle/1000/-2/0_6_2.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/4000,6400,11,5
88_water_bottle/1000/-2/7_1_0.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/30,200,22,5
88_water_bottle/1000/-2/4_0_4.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/250,100,5.6,5
88_water_bottle/1000/-2/4_1_3.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/250,200,8,5
88_water_bottle/1000/-2/1_3_4.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/2000,800,5.6,5
88_water_bottle/1000/-2/1_4_3.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/2000,1600,8,5
88_water_bottle/1000/-2/5_2_1.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/125,400,16,5
88_water_bottle/1000/-2/2_2_4.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/1000,400,5.6,5
88_water_bottle/1000/-2/2_3_3.jpg,88_water_bottle,88,water_bottle,-2,13,1000,1/1000,800,8,5
88_water_bottle/1000/-1/6_1_2.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/60,200,11,5
88_water_bottle/1000/-1/6_2_1.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/60,400,16,5
88_water_bottle/1000/-1/3_2_4.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/500,400,5.6,5
88_water_bottle/1000/-1/3_3_3.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/500,800,8,5
88_water_bottle/1000/-1/3_4_2.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/500,1600,11,5
88_water_bottle/1000/-1/3_5_1.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/500,3200,16,5
88_water_bottle/1000/-1/3_6_0.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/500,6400,22,5
88_water_bottle/1000/-1/7_1_1.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/30,200,16,5
88_water_bottle/1000/-1/7_2_0.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/30,400,22,5
88_water_bottle/1000/-1/4_1_4.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/250,200,5.6,5
88_water_bottle/1000/-1/4_2_3.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/250,400,8,5
88_water_bottle/1000/-1/4_5_0.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/250,3200,22,5
88_water_bottle/1000/-1/1_4_4.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/2000,1600,5.6,5
88_water_bottle/1000/-1/1_6_2.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/2000,6400,11,5
88_water_bottle/1000/-1/5_1_3.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/125,200,8,5
88_water_bottle/1000/-1/5_2_2.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/125,400,11,5
88_water_bottle/1000/-1/2_4_3.jpg,88_water_bottle,88,water_bottle,-1,12,1000,1/1000,1600,8,5
88_water_bottle/1000/0/9_1_0.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/8,200,22,5
88_water_bottle/1000/0/6_2_2.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/60,400,11,5
88_water_bottle/1000/0/6_3_1.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/60,800,16,5
88_water_bottle/1000/0/6_4_0.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/60,1600,22,5
88_water_bottle/1000/0/3_3_4.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/500,800,5.6,5
88_water_bottle/1000/0/3_5_2.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/500,3200,11,5
88_water_bottle/1000/0/3_6_1.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/500,6400,16,5
88_water_bottle/1000/0/0_6_4.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/4000,6400,5.6,5
88_water_bottle/1000/0/7_0_3.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/30,100,8,5
88_water_bottle/1000/0/7_1_2.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/30,200,11,5
88_water_bottle/1000/0/7_3_0.jpg,88_water_bottle,88,water_bottle,0,11,1000,1/30,800,22,5
